0,000108930741031087|0,000100006134333631|0,00011560401197856|9,84351536635807E-05|0,150192502770493|0,138494961585041|0,159719120656516|0,136407663054494|795,237300857814|912,893763936934|744,021537990185|989,835371011134
0,000165879521998779|0,000141733438518678|0,000152566184542936|0,000139110131391512|0,156587570810112|0,137286875143917|0,143531672209644|0,135571279189009|648,224371936269|769,729227220301|775,399172794113|836,547404844282
9,15727978346537E-05|8,68700870824047E-05|9,23127992388622E-05|8,47238093886612E-05|0,125386180967451|0,120280618791585|0,128229110297081|0,117773554088063|991,365916053882|1056,0495194156|944,192555147038|1159,02359092657
0,000319641301009523|0,000236154402507773|0,000278681806764522|0,000243018707056891|0,245836890388427|0,197584674863749|0,226476852565323|0,203935499679769|201,097503063721|343,064159938486|227,727297794111|280,859361783934
0,00013255575811439|0,000112813203924025|0,000119762193327079|0,000111321806994355|0,15301704773325|0,131998498770293|0,138702518650562|0,129848417190861|723,773851102923|902,718431372533|845,946553308798|953,325321030363
0,000107599747543|9,86760334245699E-05|0,000105756725177804|9,92014280137328E-05|0,136937849850658|0,125681869955706|0,134269060335275|0,127053641815271|816,521354166642|1005,54823529411|861,21473651958|970,368104575148
0,000158959857686964|0,000128985140278913|0,000149520997220135|0,000130003173593814|0,189767652850734|0,163036113941818|0,184132418390379|0,162883874072475|303,449341299018|448,228312187623|374,040946691174|453,997293348714
0,00010603550167002|9,12326477809051E-05|9,57014119794571E-05|9,12996967865443E-05|0,155039070139095|0,133008895353055|0,138369932444447|0,133448979125257|640,744975490183|821,824821222584|766,738572303903|822,305713187219
0,000157617131181556|0,000137383294302727|0,000168045906322205|0,00014337560702189|0,166948486446794|0,149855925654125|0,173213222987223|0,154956400930496|902,716421568599|1139,47929257976|908,105759803896|997,946405228735
0,000270989405930184|0,000217344140994494|0,000269056273991747|0,000208959467723145|0,234088481193278|0,207594251740231|0,233723763374824|0,202287605903763|495,213955269602|573,343821607062|502,371124387251|678,066559015739
0,000189095526097249|0,000146645635510314|0,00016166208891263|0,000148146374364931|0,197096080109314|0,160623411286057|0,172993716088156|0,161077315170572|357,583578431371|545,113556324488|449,545756740197|538,080861207223
0,00014564370430695|0,000120666806499918|0,000143034985229552|0,000124148861209019|0,17185553306769|0,15024327017392|0,167659592789522|0,154242192892252|726,726056985286|944,412641291779|846,686228553901|908,583206459032
0,000612206904534107|0,000482190433070662|0,00065168064679219|0,000482134026764333|0,175667933406152|0,159591270245275|0,178191363486756|0,163267937394254|864,810416666645|1079,20344482891|862,781403186256|938,789480968846
0,0001078799319973|0,000101638014894161|0,000114492777905425|0,000100998506917976|0,140503100942744|0,132307674366183|0,149251711818506|0,131023799006859|714,500597426449|794,413440984225|638,088985906856|804,410426758929
0,000105576975352019|0,000100979586563648|0,000117069935166152|9,96823597702388E-05|0,136447632003107|0,131720380093501|0,149630742542041|0,129689040326971|737,538189338224|771,773256439815|620,366115196074|798,99784698192
0,000107123504368803|0,000102696372214217|0,000115853573257572|0,000103171627864419|0,131232537692333|0,125617463854204|0,145217111309687|0,126526868928612|765,174371936258|832,257870049973|653,352512254904|794,004921184153
0,000209697765920979|0,000161487470956175|0,000207270087301275|0,000167839861668586|0,18692872330104|0,164720633664862|0,18810632083195|0,171534525690037|832,436106004881|1061,24146097653|823,95912990194|890,535686274482
0,000194009900413919|0,000156339360796531|0,000174556909639637|0,000152127571671566|0,208605176190921|0,178440261826716|0,194376025020659|0,174110883096044|593,613817401956|718,596555171065|682,485876225481|845,09668589002
