83,036833849597|25,2995334348791|52,8596107632502|21257,1051028646|6476,58173302658|13531,8538725375|134974,204008343|41123,7306246576|85921,9162893839
111,138095122207|24,7403918206511|50,6409229951757|28450,9182181009|6333,44366393113|12963,8784706595|180652,070035498|40214,8605388224|82315,4972876513
120,047275656474|24,4784288384471|52,0189053404579|30731,6336333869|6266,3821637798|13316,6365683082|195133,710233358|39789,0465552752|84555,3715888428
165,400366083593|23,7678644847543|49,9670170802702|42341,8476222198|6084,48046487645|12791,3611888887|268853,973831155|38634,0427624994|81220,0808293885
117,185117771472|25,097865761135|53,2233144722724|29998,9323951305|6424,95559631242|13624,9606013296|190481,347367812|40795,9250897412|86513,1071663034
66,2321707266129|29,0091358821374|51,2697706035546|16955,176986596|7426,22546889012|13124,8610019686|107658,663139318|47153,5924858768|83337,672645845
154,781591827658|28,1978229651424|45,7673315908397|39623,4828922873|7218,53253133051|11716,2581086159|251593,433703443|45834,8245356028|74393,6017869915
109,016740217435|27,681088078713|52,9799577301624|27907,8596490219|7086,25041890021|13562,6622259617|177203,863060153|44994,8854778891|86117,5371399238
88,7639014859105|32,891838898524|47,6115208046114|22723,2120464029|8420,18227427644|12188,3633434774|144283,402826226|53464,8247998016|77391,2831728264
85,1436327547777|30,5298995374749|55,5769138710178|21796,4373929077|7815,53502417352|14227,4728536608|138398,750586642|49625,5540762694|90338,8214990003
59,6097400193326|29,4506308160147|52,5632671281403|15259,8605944022|7539,24644737313|13455,9910595417|96894,0750417684|47871,2309664305|85440,2174527647
93,7772601885378|28,3368390551988|48,5748769722711|24006,6122908431|7254,12010735333|12434,9787592882|152432,486418708|46060,7915580654|78957,1934547854
85,2938999310151|27,4428532391682|47,1606924019616|21834,9052030433|7025,26323058159|12072,9530334475|138643,005955747|44607,6409703149|76658,4733826288
58,5085562991661|33,2136132587943|54,9174469592516|14977,9618635385|8502,55525357454|14058,6519002912|95104,1296740822|53987,8606157678|89266,875263108
102,909182696642|35,7321288784129|49,1341145833335|26344,3487813453|9147,28541424526|12578,1414031983|167276,187875699|58081,6419569051|79866,2195809669
96,0074531620248|28,468551198343|49,0177827722886|24577,5329803644|7287,83790149769|12548,3609139919|156057,606831254|46274,8862056446|79677,1252613897
99,3826994659597|28,7864094887226|48,1937064376535|25441,5828496159|7369,20838220092|12337,4005913735|161543,981516865|46791,5565523144|78337,6107091977
75,0650990466113|31,285504220608|53,10592352175|19216,3721328893|8008,96687147478|13594,9089765542|122016,357355044|50853,76974783|86322,2912431764
54,8845859741244|33,804844812074|54,4290879193458|14050,2396164619|8653,9082217159|13933,6338937278|89213,4605903074|54948,8920591522|88473,0604025732
60,9031930507032|30,2797286220975|54,0178007238049|15590,9795178822|7751,49224706703|13828,34597826|98996,5491516032|49218,9077892701|87804,5238114804
114,72492759299|25,8820391876136|52,9521448471976|29369,133319557|6625,70093031351|13555,5422365668|186482,372507436|42070,5785072253|86072,3280253017
62,508163895946|31,5151331475501|48,9851469152119|16001,845784847|8067,75097978396|12540,0062620641|101605,387329196|51227,0255693061|79624,0765283534
88,3236780016724|26,8223315647115|51,2873331705741|22610,5165540609|6866,41210583348|13129,3569505218|143567,831053843|43598,999200189|83366,2201396969
108,908860952167|28,7904840169352|52,8723503561565|27880,2429785166|7370,25144550722|13535,1151585575|177028,508132905|46798,1795914732|85942,6241648195
